user_id,journal,before_after,id,predicted_label,positive_probability
135,"Morning was bright and sunny. School was pretty good; we had a group project in science class that was fun. During lunch, I shared my art ideas with friends, and they seemed interested. After school, horseback riding was the highlight. Luna and I rode through the trails and it was simply perfect. Later, I painted and added finishing touches to my latest work. We had a family dinner and watched a movie together. Feeling happy and content. Canï¿½t wait to see what tomorrow brings.",0,1355,1,0.9598374
135,"Woke up feeling energized. Had a good breakfast and some quiet reading time before school. Classes were engaging today, especially English where we discussed our favorite books. During lunch, I chatted with friends about weekend plans. After school, horseback riding was amazing as usual. Luna and I seem to get closer each day. Came home and things felt more peaceful. Painted for a while, focusing on making a sunset scene. Dinner was lively with everyone sharing funny anecdotes. Feeling satisfied and looking forward to a restful night.",0,1356,1,0.9379086
135,"Today started on a high note. Had a hearty breakfast and read a few chapters of my book. School was interesting; we had a creative writing exercise in English class. During lunch, I played chess with friends, which was unexpected and fun. After school, horseback riding with Luna was relaxing. Itï¿½s our special time together. Came home and painted for a while, working on a portrait of Luna. Dinner was cozy; we talked about our day. Feeling positive and calm. Excited for another good day tomorrow.",1,1357,1,0.893448
135,"Woke up feeling refreshed. School went smoothly; had a fun art project in class where we designed posters. During lunch, I discussed books with friends, which was enjoyable. Horseback riding was peaceful and grounding. Luna seemed particularly attentive today. Painted some more when I got home ï¿½ Iï¿½m really into this new artwork. Dinner was just Dad and me as Mom was working late. We talked about our plans for the weekend. Feeling content and ready to wind down. Looking forward to some quiet reading before bed.",1,1358,1,0.6866789
135,"Today was filled with mixed emotions. Felt anxious in the morning, but school helped distract me. Had a math quiz that I think I did well on. During lunch, I read my book and felt more relaxed. Horseback riding later was therapeutic; Luna always helps me feel better. Painted a bit when I got home, but couldnï¿½t focus much. Dinner was lovely with Mom and Dad; we talked about how to handle stress better. Feeling a bit calmer now and looking forward to sleeping early. Ready to tackle another day tomorrow.",1,1359,0,0.44582945
135,"Morning started off great. School was fun with lots of activities. During lunch, I started sketching some new ideas for paintings. Horseback riding was the best part of my day. Luna was energetic and the ride was exhilarating. Came home and completed a new drawing I was working on. Dinner was lively with the whole family sharing stories. Feeling joyful and accomplished. Excited for more horseback riding and painting tomorrow.",1,1360,1,0.9206994
135,"Weekend mornings are my favorite. Slept in a bit and woke up to a delicious breakfast. Spent the morning reading a new book thatï¿½s really interesting. Horseback riding in the afternoon was perfect. Luna and I explored a new trail. Later, I did some painting; it was peaceful and fulfilling. Mom joined me in the kitchen for some baking, and we made brownies. Family dinner turned into game night, which was so much fun. Feeling very happy and grateful. Looking forward to doing more of what I love tomorrow.",1,1361,1,0.9820647
136,"Woke up feeling restless. School was alright but I felt distracted. Had a reading assignment in English class that I enjoyed, though. During lunch, I tried sketching but couldn't focus much. Soccer practice after school was tough, but it helped clear my mind a bit. Came home to an empty house; Mom and Dad are always busy. Decided to work on my comic book and that made me feel better. Finished the day with some reading. Feeling kind of lonely and hoping tomorrow is better.",0,1362,0,0.21016712
136,"Today was a mixed bag. Had to rush to school as usual. We had a math quiz, and I donï¿½t think I did that well. During lunch, I talked about soccer with my friends, which was fun. Soccer practice was intense, but I feel like Iï¿½m getting better every day. Came home and drew for a while; working on a new character for my comic. Had a late dinner by myself since Mom and Dad were still out. Feeling a bit down and stressed. Trying to stay positive.",0,1363,0,0.30337918
136,"The day started off okay. Read a few pages of my book before school, which was nice. Classes were boring and I couldnï¿½t wait for them to end. During lunch, I doodled in my notebook. Soccer practice was the best part of the day ï¿½ scored a goal and Coach seemed impressed. Came home and read for a while to relax. Dinner was lonely as usual, but I managed to finish some homework afterward. Feeling a bit better now. Hoping tomorrow brings something more exciting.",0,1364,1,0.6878724
136,"Felt really tired today. Overslept and was almost late for school. Classes felt long and tedious. At lunch, I played a quick game of soccer with some classmates. It was a good distraction. After school, I spent time drawing. Creating new characters and stories helps me escape the daily grind. Mom and Dad were busy again, so I had dinner alone. Finished the evening with some reading. Iï¿½m feeling a bit more stable but still longing for more fun and connection.",0,1365,0,0.3137747
136,"Weekend finally. Slept in a bit and woke up to a quiet house. Spent the morning drawing, creating an entire new scene for my comic. It feels good to immerse myself in my art. Met up with friends for a soccer game in the afternoon, which was fun and refreshing. Came home and read a great book on dragon adventures. Mom and Dad were out, but I made myself dinner and felt a bit more independent. Ending the day feeling somewhat fulfilled. Looking forward to more soccer and drawing tomorrow.",0,1366,1,0.666744
136,"Today was different in a good way. Had a relaxing morning and read a bit before school. Classes were engaging, especially history where we talked about ancient civilizations. During lunch, I did some sketching and my friends were really interested in my work. Soccer practice was great; the team is starting to gel together. Came home and worked on my comic book. Felt more focused and inspired. Dinner was still solo, but I didnï¿½t mind as much today. Feeling positive and hopeful.",1,1367,1,0.7937112
136,"Woke up feeling a bit better. School was alright; we had an interesting science experiment. During lunch, played soccer with friends and it was a blast. After school, soccer practice went well ï¿½ Coach gave me some tips that really helped. Came home and finished drawing a new character for my comic. Did some light reading before bed. Still had dinner alone, but I felt more at ease today. Looking forward to another good day.",1,1368,1,0.789864
136,"Had a busy day today. School was hectic with all the homework assignments, but I managed to stay on top of things. During lunch, I read my book and got lost in the story. Soccer practice was intense but rewarding. Scored another goal, which felt great. Came home and continued working on my comic. Itï¿½s almost done and Iï¿½m really excited. Dinner was lonely again, but I feel more accustomed to it now. Ending the day feeling accomplished and ready for bed.",1,1369,0,0.38927817
136,"Today was fairly balanced. Woke up refreshed and had a good day at school. During lunch, sketched some new ideas for my comic and showed them to friends. They seemed to like it. Soccer practice was fun and energetic. Came home and dove into reading a new book about space adventures. It was really captivating. Dinner was solo, but I used the time to plan my next comic scene. Feeling steady and calm, which is a nice change. Ready to see what tomorrow brings.",1,1370,1,0.9264288
136,"Weekend mornings are becoming my favorite. Slept in and read a bit before starting the day. Had a great soccer match with friends in the afternoon. Scored a goal and everyone was in high spirits. Came home and spent time drawing up new comic scenes. Feeling really creative today. Dinner was quiet but I made myself a tasty meal and felt proud. Finished the evening reading, engrossed in a fantastic story about knights and dragons. Feeling happy and content. Excited for another creative day tomorrow.",1,1371,1,0.9469595
137,"Today started with violin practice. I love how serene it feels to play early in the morning. School was interesting; we had a debate in English class and my team won! At lunch, I sat with friends and we talked about our favorite books. After school, I worked on a coding project. I'm trying to create a game, and itï¿½s challenging but fun. Mom helped me with a tricky piece of code. Had a great dinner with my family, talking about our days. I'm feeling accomplished and excited for tomorrow.",0,1372,1,0.9526301
137,"Woke up feeling a bit tired. Struggled through violin practice but pushed through. School was alright; we had a lot of assignments. Lunch was nice as I got some quiet reading done. After school, spent time debugging my coding project. Itï¿½s frustrating when things donï¿½t work but also so satisfying when they do. Dad gave me some useful tips. Dinner was family time, which I always enjoy. Feeling a bit drained but looking forward to a good nightï¿½s rest. Tomorrow is a new day.",0,1373,1,0.5494901
137,"Had a pretty good day. Violin practice went well; I nailed a difficult piece. School was engaging; we learned about World War II in history class. During lunch, I discussed coding tips with a friend whoï¿½s also into programming. After school, I made significant progress on my game project. Managed to fix some bugs and add new features. Mom and Dad were proud and that made me happy. Dinner was delicious, and we had a great family conversation. Feeling very positive and ready to keep up the momentum.",0,1374,1,0.9150076
137,"Today was tough. Woke up feeling under the weather. Violin practice was a struggle, and school seemed to drag on. Had a math test that didnï¿½t go well. During lunch, I just wanted to be alone with my book. Coding after school helped lift my spirits a bit. Itï¿½s a good escape when things arenï¿½t going well. Mom encouraged me to keep trying, which was comforting. Dad made my favorite dinner, and it cheered me up. Ending the day feeling a bit better, hoping for a brighter tomorrow.",0,1375,1,0.6083875
137,"Weekend finally! Started the day with a relaxing violin session. The melody really set the tone for a great day. Spent the morning reading a new book I got. In the afternoon, I worked on my coding project. Iï¿½m adding some new levels to the game and itï¿½s looking good. Later, Mom and Dad took me out for ice cream, which was a nice surprise. Family dinner was lively with lots of laughter. Feeling very happy and content. Looking forward to a relaxing Sunday and more time for my hobbies.",0,1376,1,0.9683066
137,"Had a fantastic day! Started with violin practice and it went smoothly. Felt really in tune with the music. School was interesting; we did a group project in science that was fun. During lunch, shared coding tips with my friends. After school, made huge progress on my game project. Dad even helped me brainstorm new ideas. Dinner was special; we celebrated Dadï¿½s work promotion. Ending the day feeling very positive and motivated. Excited for more violin and coding tomorrow.",1,1377,1,0.798047
137,"Today was quite good. Woke up early and had a productive violin practice. School was engaging; we had a new art project. During lunch, I caught up on some reading. After school, I dove into coding and finally completed a challenging feature. Feeling accomplished! Mom made a nice dinner, and we had a family board game night. Everyone was in high spirits. Feeling calm and happy. Ready for another productive day tomorrow.",1,1378,1,0.89956385
137,Morning was rough; struggled to get out of bed. Violin practice felt off but I kept going. School was heavy with tests and homework. Lunch was a brief escape as I read my favorite book. Coding after school was the highlight; fixed some bugs that were bothering me for days. Dadï¿½s pep talk really helped. Dinner was quiet but nice. Spent some quiet time reading before bed. Feeling a mix of stress and relief but ready to face whatever comes next.,1,1379,1,0.62908536
137,"Today was balanced. Violin practice was serene; felt so connected to the music. School flew by quickly; we had a fun experiment in chemistry. During lunch, worked on a new coding idea. After school, tackled my coding project and made some good progress. Played a duet with Mom, which was special. Family dinner was filled with jokes and stories. Feeling steady and content. Excited for the weekend to relax and work on my hobbies.",1,1380,1,0.7933072
137,"Had a wonderful day! Started with smooth violin practice that set a positive tone. School was fun; we had a field trip to the science museum. During lunch, discussed coding projects with friends and got some cool ideas. After school, made great strides in my game project. Itï¿½s almost ready for sharing. Dinner with the family was joyful; we celebrated my little brotherï¿½s birthday. Feeling blissful and fulfilled. Ready for a relaxing evening and looking forward to more coding tomorrow.",1,1381,1,0.7874748
138,"Had an intense basketball practice this morning. Coach pushed us hard, but I feel like Iï¿½m getting better every day. School was typical; had a pop quiz in math that caught me off guard. During lunch, I talked with friends about the latest video game releases. After school, I played some video games to unwind. Later, had a jam session in my room, experimenting with new beats. Dinner with the family was nice; we talked about our weekend plans. Feeling pretty good and laid-back. Excited for more basketball practice tomorrow.",0,1382,1,0.5502913
138,"Woke up late today and had to rush to get ready. School was a blur of assignments and classes. During lunch, played some music on my phone to relax. Basketball practice after school was tough but rewarding. Coach gave me some specific pointers on my shooting form. Came home and played video games before dinner. Mom and Dad were busy, so dinner was quiet. Ended the night with some more music, creating beats on my laptop. Feeling tired but satisfied. Hoping tomorrow has fewer stressful moments.",0,1383,0,0.35128993
138,"Today was super hectic. Started with an early basketball game and we won! Felt amazing to see our hard work pay off. School dragged, though; I was struggling to stay awake in history class. During lunch, played video games with friends, which was a good break. After school, tried making some new tracks on my laptop but kept getting distracted. Dinner was quiet since Mom and Dad were both working late. Feeling a bit drained but happy about the game. Looking forward to some downtime tomorrow.",0,1384,0,0.31104603
138,"Today was alright. Woke up feeling tired but managed to push through. School was mostly routine; we had a group project in English that went well. Lunch was fun; talked with friends about our favorite music artists. Basketball practice was intense, but I felt more focused today. Came home, played video games to de-stress, then worked on some new beats. Mom and Dad were home for dinner, and we had a nice family chat. Feeling more relaxed and content. Hoping for a calmer day tomorrow.",0,1385,1,0.64435995
138,"Had a great start to the weekend. Slept in and woke up to the smell of pancakes. Spent the morning playing video games with my little brother. Later, went to the basketball court to shoot some hoops and practice my skills. In the afternoon, worked on creating some new music. Tried remixing an old song and it turned out pretty well. Had a fun family dinner and then watched a movie with everybody. Feeling very happy and content. Looking forward to more time for my hobbies tomorrow.",0,1386,1,0.8663251
138,"Today felt really balanced. Woke up early for basketball practice and had an excellent session. School went smoothly, and I even did well on a chemistry quiz. During lunch, listened to some new music and felt inspired. After school, played video games for a bit but focused more on creating new beats. Had a productive jam session. Dinner was fun with lots of family conversation. Feeling positive and energetic. Ready to tackle another good day tomorrow.",1,1387,1,0.7930366
138,"Had a mixed day today. Woke up on time and had a great basketball practice. School was busy with assignments but managed to stay on top of things. During lunch, talked about the latest music trends with friends. After school, played some video games to unwind. Mom joined me for a bit of my jam session, and we had fun experimenting with some new sounds. Dinner was quiet but nice. Feeling a bit tired but productive. Looking forward to more creative time tomorrow.",1,1388,1,0.8464776
138,"Woke up feeling a bit off but pushed through. School was okay; had a math test and think I did alright. During lunch, caught up on some reading about music production. Basketball practice was exhausting but felt rewarding. Came home and focused on creating new tracks. Managed to make some good progress. Dinner alone since Mom and Dad were working late. Spent the evening playing video games to relax. Feeling a bit better now and ready for a good night's sleep.",1,1389,1,0.5822722
138,"Today was pretty great. Started with a productive basketball practice. School was interesting, especially biology class where we did a cool experiment. During lunch, listened to some music and discussed basketball strategies with friends. After school, had some downtime playing video games. Later, worked on producing a new track and itï¿½s sounding awesome. Family dinner was lively with lots of laughs and good food. Ending the day feeling happy and motivated. Excited for what tomorrow holds.",1,1390,1,0.91398335
138,"Had a fantastic weekend day. Woke up late and enjoyed a big breakfast. Played video games in the morning and then headed to the basketball court in the afternoon. Had an amazing shoot-around session. Spent the rest of the afternoon working on new music; got some great ideas down. Dinner with the family was fun; we talked a lot and shared stories. Feeling very content and accomplished. Excited to have more of these productive, happy days.",1,1391,1,0.9876952
139,"Today was a busy but productive day. Started off with a debate club meeting in the morning. Weï¿½re preparing for a big competition and Iï¿½m feeling pretty confident. School was engaging; we had an interesting discussion in history class about civil rights. During lunch, I met with friends to brainstorm ideas for our volunteer project. After school, I had tennis practice. Coach said I've been improving a lot, which felt great. Came home and did some homework before dinner. The family had a lively conversation about weekend plans. Feeling very satisfied and looking forward to some relaxation tomorrow.",0,1392,1,0.811033
139,"Woke up late and had to rush to school. Felt a bit frazzled all day. School was tedious with a lot of assignments. During lunch, I used the time to read up on debate strategies. After school, tennis practice helped clear my mind. I played a good game and felt more centered afterward. Came home and helped Mom with a new volunteer project we're organizing. Dinner was nice with the family talking about our day. Ended the day feeling more relaxed and prepared for tomorrow.",0,1393,1,0.65863925
139,"Had a pretty packed day. Started with a debate session in the morning which went really well. School was okay; we had a pop quiz in math and I think I did well. During lunch, I discussed our upcoming volunteer event with some friends. After school, I had tennis practice and Coach pushed us hard. I feel like Iï¿½m improving, though. Mom and Dad were both at home for dinner, and we talked about our volunteer plans for the next month. Feeling very positive and motivated to keep up the good work.",0,1394,1,0.6430287
139,"Today was hectic. Woke up feeling tired and school felt like it dragged on. During lunch, I worked on debate research but couldn't focus well. After school, had an intense session of tennis practice, which felt good but also exhausting. Came home and found it hard to concentrate on my homework. Mom noticed and suggested a short meditation session, which helped a bit. Dinner was just me and Dad as Mom had a late meeting. Feeling a bit better now, but hoping tomorrow will be more focused and less stressful.",0,1395,0,0.28299597
139,"The weekend is finally here! Spent the morning volunteering at the local shelter. It was incredibly fulfilling and we managed to organize a lot of donations. In the afternoon, I had time to myself and decided to work on debate preparation. Tennis practice in the evening was relaxing and a nice change of pace. We all had a big family dinner afterward and shared what we were thankful for this week. Feeling very content and grateful. Excited for more volunteering and some relaxation tomorrow.",0,1396,1,0.9702722
139,"Had a fantastic day! Started with a debate club meeting which was really productive. We refined our arguments and feel ready for the upcoming competition. School was interesting, especially literature class where we discussed different writing styles. During lunch, collaborated with friends on our volunteer project planning. Tennis practice after school was vigorous but rewarding. Coach complimented my serve, which felt amazing. Came home and had dinner with the family. We talked about future plans and laughed a lot. Feeling very positive and motivated.",1,1397,1,0.819522
139,"Today was a balanced day. Woke up feeling refreshed and had a good start with my morning tea. School was engaging, we did a group project in science class. During lunch, researched some debate topics and shared my findings with friends. Tennis practice was challenging but fun. I felt more synchronized with my team. After practice, Mom and I worked on organizing a community event for our volunteering. Dinner was quiet but pleasant. Spent the evening reading. Feeling calm and ready for a good night's sleep.",1,1398,1,0.9431215
139,"Woke up late and felt rushed in the morning. School was a bit stressful with multiple tests. During lunch, I read some debate articles to clear my mind. Tennis practice was grueling but I pushed through; Coach noticed my effort. Felt tired coming home but Mom made us a comforting meal. We discussed our week and plans for the weekend. Finished the night with some light reading. Feeling a mix of tiredness and accomplishment but ready for a fresh start tomorrow.",1,1399,0,0.39980075
139,"Today was pretty solid. School went smoothly with fewer assignments, which was a relief. During lunch, I drafted some new ideas for debate. Tennis practice was perfect for blowing off steam; felt very in the zone. After practice, I volunteered at the community center. It was heartwarming to see the impact weï¿½re making. Came home and had a cozy family dinner. We laughed a lot and talked about our goals. Feeling satisfied and inspired. Excited for tomorrowï¿½s adventures.",1,1400,1,0.9433466
139,"What a great weekend day! Spent the morning volunteering at a new project site. It was busy but fulfilling. Came home for a quick lunch and then headed out for tennis practice. Felt rejuvenated after a good game. In the afternoon, worked on debate research and feel more prepared than ever. Had a festive family dinner and shared our weekly achievements. The night ended with a family movie. Feeling incredibly happy and grateful. Looking forward to another amazing day tomorrow.",1,1401,1,0.9631149
140,"Today was pretty awesome! Started the day with some drawing before school. I'm working on a cool new comic strip. School was the usual; lots of classes but nothing too hard. During lunch, I sketched some new ideas while chatting with friends. After school, I went skateboarding at the park. Landed a new trick, and it felt amazing! When I got home, I played video games for a couple of hours. Mom wasnï¿½t around much, but I managed to make myself a quick dinner. Feeling really good and relaxed. Can't wait to skateboard again tomorrow.",0,1402,1,0.7091583
140,"Woke up late today, so the day started in a rush. School was kinda boring. Had a math test that was pretty tough. Didn't feel too great about it. During lunch, I played video games on my phone to unwind. After school, skateboarding helped clear my mind. Practiced a few tricks and felt better. When I got home, I spent some time drawing. It was relaxing and took my mind off things. Mom and Dad were busy, so had a quick dinner by myself. Feeling a bit stressed but optimistic for better days ahead.",0,1403,1,0.52497417
140,"Had a mixed day. Started off my morning with a bit of drawing which was calming. School was hectic with lots of homework assignments. During lunch, I talked to friends about the latest video games. After school, hit the skatepark. Felt great to just ride and focus on my tricks. Came home and played video games to unwind. Dinner was lonely since Mom and Dad were both working late. Finished the day with some more drawing. Feeling a bit lonely but ready for tomorrow.",0,1404,0,0.069973774
140,"The day started on a high note. Had a relaxing morning before heading off to school. We had an art class today, and I got to showcase my new comic strip. My friends thought it was pretty cool. During lunch, sketched in my notebook while chatting with friends. After school, went skateboarding and landed some new tricks. Felt a real sense of accomplishment. Mom and Dad werenï¿½t home for dinner, so I just made something quick. Spent the evening playing video games. Feeling quite happy and looking forward to another good day tomorrow.",0,1405,1,0.9082466
140,"Weekend mornings are the best. Slept in and then spent the morning drawing. Worked on fleshing out characters for my comic. Later, I met up with friends at the skatepark. We practiced tricks and had a lot of laughs. Came home and played video games for a while. Mom and Dad were out, but I managed dinner on my own. The evening was quiet but peaceful. Ended the day feeling pretty content. Looking forward to more of the same tomorrow.",0,1406,1,0.7582056
140,"Today was really productive. Woke up early and started the day with some drawing. School was interesting; had a fun discussion in science class. During lunch, talked about new skateboarding tricks with my friends. After school, headed to the skatepark and nailed a new trick. Felt really accomplished. Came home and relaxed by playing video games. Dinner was quiet as usual since Mom and Dad were busy. Feeling positive and ready to keep up the good work.",1,1407,1,0.80954224
140,"Had a decent day. Woke up on time and felt pretty good. School was routine but not too stressful. During lunch, I showed my friends some new drawings and they liked them. After school, I went skateboarding and practiced some difficult moves. Made some progress. When I got home, spent some time working on my comic. Dinner was lonely but I didnï¿½t mind too much. Played video games to unwind. Feeling steadily productive and looking forward to tomorrow.",1,1408,0,0.4806098
140,"Today was a bit rough. Woke up tired and school was unusually stressful with several tests. During lunch, I sketched to ease my mind. Skateboarding after school helped clear my head. I didnï¿½t land all my tricks but felt good to be out. Came home and played video games to relax. Dinner was quick and lonely since Mom and Dad were working late. Spent the evening doing more drawing, which helped me feel better. Hoping for a less stressful day tomorrow.",1,1409,0,0.26373303
140,"Woke up feeling energized. School went by quickly with fewer assignments. During lunch, I talked about new video games with friends. After school, skateboarded for a while and got some new tricks down. Came home and worked on my comic. Itï¿½s coming together nicely. Dinner was just me, but I felt more at peace with it today. Ended the night with some gaming. Feeling good and hopeful for another productive day.",1,1410,1,0.70701516
140,"Weekend adventures! Started the day with some relaxing drawing. Met up with friends at the skatepark in the afternoon. Had a great time and even taught someone a new trick. Came home and played video games for a while. In the evening, worked on my comic. Tried out some new drawing techniques. Dinner was simple since it was just me. Feeling very content and looking forward to continuing my hobbies tomorrow.",1,1411,1,0.67668235
141,"This morning started with a refreshing run. The air was crisp, and it felt good to stretch my legs. School was okay; we had a discussion on Native American history in my social studies class, which I found very interesting. During lunch, I worked on a short story Iï¿½ve been writing. After school, I did some crafts at home, making beaded necklaces. Mom joined in and we had fun together. Dinner was nice; we shared stories about our day. Feeling relaxed and motivated. Excited to see what tomorrow holds.",0,1412,1,0.92526466
141,"Woke up feeling a bit tired, but pushed through with a morning run. School was a bit stressful today, had a math test that I donï¿½t think went well. During lunch, I wrote a few paragraphs of my story to clear my mind. After school, spent some quiet time doing crafts and working on new jewelry designs. It was calming. Mom helped me with dinner, and we talked about the test. Feeling a bit down but glad I have an outlet in my hobbies. Hoping tomorrow is a bit easier.",0,1413,1,0.54153717
141,"Had a great day! My morning run was invigorating; I love being out in nature. School was interesting; had a debate in history class that I enjoyed. During lunch, I brainstormed ideas for some new stories. After school, spent time doing crafts and creating a dreamcatcher. Mom and Dad were busy, but we had a nice family dinner. We talked about my day and their work. Feeling happy and accomplished. Looking forward to continuing my crafts and writing tomorrow.",0,1414,1,0.82819974
141,"Today was tough. Woke up late and missed my morning run, which threw me off. School felt long and tiring. Had trouble focusing in class. During lunch, I tried to write but couldnï¿½t concentrate. After school, felt a bit better and did some beading for a new craft project. Mom noticed I was down and suggested we bake cookies together. It helped lift my spirits. Dinner was just us since Dad was working late. Feeling a bit better now. Hoping tomorrow is a brighter day.",0,1415,1,0.62493336
141,"Weekend mornings are my favorite. Slept in a bit and went for a mid-morning run. It was so peaceful. Spent the afternoon working on crafts ï¿½ made some beautiful painted rocks to decorate the garden. Later, I wrote a few pages of my story, getting lost in the world Iï¿½m creating. Mom joined me for some crafting, and we had a great time. Dinner was hearty, and we shared our weekï¿½s highlights. Feeling content and fulfilled. Looking forward to another creative day tomorrow.",0,1416,1,0.7675643
141,"Wow, what an awesome day! Started with a morning run that left me feeling super energized. School was really engaging today; we did a fun project in science class. During lunch, I worked a bit more on my short story. After school, spent some quiet time crafting and making new necklaces. Had a lovely family dinner where we chatted and laughed a lot. Feeling incredibly positive and ready to tackle more projects tomorrow.",1,1417,1,0.7098702
141,"Woke up feeling pretty good. Had a fulfilling run that set the tone for the day. School was smooth; we had a literature class where we discussed poetry, which was so interesting. During lunch, I did some writing and felt very inspired. Came home to work on a craft project for a school event. Later, Mom and I prepared dinner together, which was fun. The evening was cozy, and we talked about our plans for the weekend. Ending the day feeling balanced and hopeful.",1,1418,1,0.70534766
141,"Had a mixed day. Woke up late and felt a bit rushed. School was a bit stressful with a pop quiz in math. Lunch was relaxing though; I spent it writing by myself. After school, I worked on crafts and made a new bracelet that turned out well. Went for a short evening run to clear my mind. Dad came home early, and we all had dinner together. Feeling a bit overwhelmed but grateful for the support of my family. Looking forward to a fresh start tomorrow.",1,1419,1,0.5985589
141,"Today was smooth and enjoyable. Morning run was refreshing and gave me energy. School was pretty standard; had a group project that went well. During lunch, I wrote a bit more of my story and felt pleased with it. After school, spent the afternoon crafting. Made some pretty beaded earrings. Mom and I had a good chat about art and creativity. Dinner was light and enjoyable. Feeling steady and inspired. Excited to continue working on my crafts and story tomorrow.",1,1420,1,0.9021639
141,"Weekend fun! Slept in and had a lazy morning. Went for a run later and the weather was perfect. Spent the afternoon working on various craft projects. Mom and I painted some wooden figurines, which was so much fun. In the evening, I wrote some more pages in my story; the plot is really coming together. Had a nice family dinner and ended the night with a movie. Feeling relaxed and happy. Looking forward to another creative and productive day tomorrow.",1,1421,1,0.9106999
142,"Today was so much fun! Started the morning by building a new Lego set. It took a while, but I finally finished the spaceship, and it looks awesome. School was the usual; learned some new things in Math. During lunch, I read a chapter of my favorite book. After school, I had soccer practice. Scored a goal and Coach was really happy with me. Came home and showed Mom and Dad my Lego spaceship. They were impressed. We all had dinner together and talked about our day. Feeling very happy and proud of my Lego creation.",0,1422,1,0.9537451
142,"Woke up feeling a bit tired. Dragged myself to school and managed to get through the day. During lunch, I talked with my friend about a new Lego set I want. After school, I played soccer with my team. It was a tough practice, but I felt good about my performance. Came home and read a few chapters of my book to relax. Mom and Dad were busy, but we still had dinner together and they asked about my day. Feeling a bit better now, hoping for more energy tomorrow.",0,1423,0,0.39915586
142,"Had an exciting morning because I got a new Lego set to work on! Spent some time before school putting it together. School was busy with lots of classes. During lunch, I read my book and it was hard to put down. After school, I went to soccer practice. Weï¿½re getting ready for a big game and Coach says weï¿½re improving. Came home and continued building my Lego set. Showed Mom and Dad my progress during dinner, and they were really interested. Feeling accomplished and excited to finish my Lego project soon.",0,1424,1,0.8908951
142,"Woke up late and had to rush to get ready. School was a bit boring, had a spelling test and I think I did alright. During lunch, I spent some time reading. After school, I played soccer at the park with friends. Didnï¿½t play my best today, but it still felt good to run around. When I got home, I worked on my Lego set to relax. Mom and Dad were both busy tonight, but we still managed to eat dinner together. Feeling a bit off but glad I have my hobbies to cheer me up.",0,1425,1,0.6376507
142,"Weekend mornings are my favorite. Slept in a bit and then spent the morning working on my Lego project. Itï¿½s almost done and looks amazing. Later, I met up with friends for a game of soccer. We had so much fun and even won! Came home and read for a while to wind down. Mom and Dad took me out for dinner, which was a nice surprise. We talked about our week and plans for the next one. Feeling really happy and satisfied. Looking forward to more Lego building and maybe another fun day with friends.",0,1426,1,0.8196675
142,"Today went well. Woke up early and finished my Lego spaceship. It looks fantastic! School was good; had a fun science experiment. During lunch, I read more of my book. After school, I had soccer practice and did some great passes. Coach said Iï¿½ve been improving a lot. Came home and started another Lego project. Mom and Dad were very supportive during dinner and asked about my new project. Feeling positive and excited for more Lego building tomorrow.",1,1427,1,0.82455856
142,"Had a busy day. Woke up feeling refreshed and eager to get to school. Classes were interesting, especially our history lesson. During lunch, I discussed new Lego ideas with my friends. After school, soccer practice was challenging but fun. Worked hard and felt good about it. When I got home, did some reading and then continued working on my Lego project. Dinner was quiet but enjoyable. Feeling productive and ready for another busy day tomorrow.",1,1428,1,0.7378751
142,"Today was a bit stressful. Woke up late and had to rush through my morning routine. School was tough with lots of assignments. During lunch, I read to relax a bit. Soccer practice after school helped clear my mind, even though it was hard. Came home and worked on my Lego set. Finished another section and felt really proud. Mom and Dad were very encouraging during dinner. Spent the evening reading. Feeling a bit tired but glad I pushed through. Hoping tomorrow is a bit easier.",1,1429,1,0.62649393
142,"Had a fantastic day today! School was interesting; we did a group project and my team did great. During lunch, chatted with friends about the latest book Iï¿½m reading. After school, soccer practice was amazing ï¿½ scored two goals! Coach was really impressed. Came home and dove into my Lego project. Made significant progress and showed Mom, who was really pleased. Dinner was filled with everyone talking about their day. Feeling on top of the world and excited for the weekend.",1,1430,1,0.9610048
142,"Weekend at last! Started the day with some Lego building. Iï¿½m working on a huge castle set thatï¿½s really detailed. In the afternoon, played soccer with friends and had a blast. Came home and spent some quiet time reading. Later, worked more on my Lego castle and itï¿½s coming together nicely. Mom and Dad took me out for ice cream in the evening, which was a nice treat. Feeling very content and happy. Looking forward to another awesome day tomorrow.",1,1431,1,0.8989848
143,"Today was pretty eventful. Started the morning with some vocal warm-ups. I have a singing competition coming up, and I want to be ready. School was tough; we had a major chemistry test. During lunch, I talked with friends about our favorite singers. After school, I went to basketball practice. Coach pushed us hard, but it felt good. Came home and did some photography for a school project. Snapped some cool shots of the city skyline. Felt very accomplished by the time I went to bed. Excited to see how my photos turn out.",0,1432,1,0.8091496
143,"Had a rough start today. Woke up late and almost missed the bus. School was exhausting; had too many assignments. During lunch, I tried to relax by listening to music. After school, basketball practice was grueling, but Coach gave me some good pointers. Came home, and Mom helped me with my photography project. We went to the park and captured some great nature shots. Dinner was quick but quiet. Feeling tired but productive. Hoping for a calmer day tomorrow.",0,1433,1,0.52714825
